SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A54_10798-T1	B0A54_17351-T1	911	0.055088	0.499512	0.110284	350.355444	126.644556	4.822907	0.519251	178
B0A54_10896-T1	B0A54_15668-T1	6412	0.026418	0.400020	0.066043	2357.721813	693.278187	2.698983	0.333935	1035
B0A54_10899-T1	B0A54_15671-T1	2636	0.041050	0.457057	0.089813	1144.418881	349.581119	2.286535	0.415174	769
B0A54_10900-T1	B0A54_15672-T1	3169	0.023696	0.324613	0.072998	1223.418162	501.581838	6.937805	0.333583	753
B0A54_10902-T1	B0A54_15674-T1	2294	0.053886	0.248298	0.217022	808.142930	343.857070	2.829463	0.335746	406
B0A54_10904-T1	B0A54_15675-T1	7616	0.028949	0.444659	0.065105	3066.097651	923.902349	2.836656	0.375626	1738
B0A54_10917-T1	B0A54_11122-T1	1945	0.033650	0.681525	0.049374	744.714838	152.285162	3.515123	0.430922	301
B0A54_10918-T1	B0A54_11121-T1	583	0.007867	0.521523	0.015084	383.443892	90.556108	2.779898	0.317997	387
B0A54_11086-T1	B0A54_13705-T1	946	0.025128	0.368437	0.068201	371.117617	51.882383	0.867276	0.201707	141
B0A54_11094-T1	B0A54_13714-T1	4640	0.069721	0.441888	0.157779	1744.446345	622.553655	2.497053	0.502818	803
B0A54_11095-T1	B0A54_13715-T1	1331	0.059683	0.460262	0.129671	627.592618	140.407382	1.369314	0.398752	341
B0A54_11113-T1	B0A54_13733-T1	3584	0.054591	0.437506	0.124777	1327.512714	445.487286	5.277598	0.452408	593
B0A54_11127-T1	B0A54_13872-T1	3385	0.084925	0.415522	0.204383	1379.556573	522.443427	3.012025	0.527202	786
B0A54_11133-T1	B0A54_13862-T1	3186	0.045499	0.454694	0.100065	1212.504551	362.495449	2.321956	0.419032	531
B0A54_11134-T1	B0A54_13859-T1	1804	0.060428	0.583243	0.103607	712.612848	178.387152	1.470413	0.495303	299
B0A54_11054-T1	B0A54_16131-T1	12292	0.054485	0.454454	0.119892	4426.758788	1759.241212	2.643284	0.504698	2137
B0A54_11136-T1	B0A54_13861-T1	6022	0.002264	0.483498	0.004682	2212.292241	607.707759	3.113811	0.317907	941
B0A54_11145-T1	B0A54_13849-T1	6252	0.021468	0.276929	0.077523	2348.212722	756.787278	3.070959	0.251197	1039
B0A54_11151-T1	B0A54_13843-T1	2053	0.073139	0.323760	0.225904	826.998420	232.001580	2.893439	0.384132	356
B0A54_11155-T1	B0A54_13837-T1	1409	0.187668	0.613724	0.305786	1074.215927	290.784073	1.261006	0.835291	821
B0A54_11172-T1	B0A54_14545-T1	2242	0.032935	0.485704	0.067809	955.030535	238.969465	2.413920	0.370659	440
B0A54_11203-T1	B0A54_14854-T1	1400	0.060491	0.446222	0.135563	516.966024	221.033976	2.493505	0.528058	309
B0A54_11292-T1	B0A54_14095-T1	1741	0.033407	0.307933	0.108489	597.543335	218.456665	2.451794	0.320707	313
B0A54_11295-T1	B0A54_14098-T1	2586	0.033897	0.324105	0.104587	967.285969	334.714031	5.475767	0.325509	439
B0A54_11306-T1	B0A54_14108-T1	2528	0.147031	0.441311	0.333169	1241.001747	507.998253	2.770589	0.697515	779
B0A54_11439-T1	B0A54_17881-T1	3394	0.030047	0.328962	0.091339	1239.774904	308.225096	2.312215	0.268693	516
B0A54_11441-T1	B0A54_12672-T1	3997	0.040024	0.311671	0.128417	1310.137725	582.862275	4.063064	0.370995	631
B0A54_11445-T1	B0A54_12676-T1	3766	0.010113	0.437691	0.023104	1393.922405	361.077595	4.038359	0.294251	585
B0A54_11446-T1	B0A54_12677-T1	3525	0.026319	0.384371	0.068473	1334.449435	252.550565	2.471307	0.249895	538
B0A54_11457-T1	B0A54_12687-T1	3100	0.075778	0.485987	0.155925	1151.818522	396.181478	1.855991	0.542289	536
B0A54_11470-T1	B0A54_12699-T1	2421	0.085045	0.406094	0.209423	1036.512765	364.487235	3.967554	0.505711	522
B0A54_11478-T1	B0A54_12707-T1	1091	0.033341	0.391682	0.085121	429.687332	110.312668	3.383462	0.319630	187
B0A54_11480-T1	B0A54_12710-T1	473	0.041985	0.341253	0.123032	184.399621	64.600379	7.357919	0.358881	83
B0A54_11487-T1	B0A54_12719-T1	3099	0.029727	0.627006	0.047411	1149.707143	356.292857	2.483851	0.513098	522
B0A54_11497-T1	B0A54_12727-T1	1867	0.005694	0.364598	0.015617	705.251063	146.748937	2.416872	0.202535	284
B0A54_11498-T1	B0A54_12728-T1	2369	0.065528	0.630169	0.103986	965.265185	288.734815	2.009692	0.586613	454
B0A54_11625-T1	B0A54_13585-T1	1214	0.009873	0.316595	0.031186	408.346077	134.653923	5.018284	0.257804	181
B0A54_11632-T1	B0A54_13592-T1	1951	0.062822	0.307003	0.204629	732.986852	260.013148	3.815363	0.380280	331
B0A54_11636-T1	B0A54_13596-T1	3599	0.041300	0.590544	0.069935	1274.210657	462.789343	3.228990	0.562905	585
B0A54_11640-T1	B0A54_13600-T1	4564	0.040687	0.431884	0.094209	1707.863692	632.136308	4.251145	0.439100	784
B0A54_11642-T1	B0A54_13602-T1	1768	0.023659	0.300500	0.078731	622.891190	169.108810	2.180607	0.248310	264
B0A54_11646-T1	B0A54_13606-T1	2803	0.035096	0.518276	0.067717	1176.591485	323.408515	1.478816	0.417817	645
B0A54_11647-T1	B0A54_13607-T1	2101	0.038332	0.414452	0.092488	802.960885	196.039115	2.084443	0.336419	334
B0A54_11673-T1	B0A54_13632-T1	7355	0.013142	0.318686	0.041239	2572.625998	850.374002	2.673016	0.267146	1143
B0A54_11685-T1	B0A54_13641-T1	1772	0.036120	0.286294	0.126163	624.047811	224.952189	2.601081	0.307219	285
B0A54_11688-T1	B0A54_13644-T1	1952	0.038983	0.466265	0.083607	724.720903	259.279097	2.397840	0.454709	331
B0A54_11689-T1	B0A54_13645-T1	584	0.000000	0.573370	0.000010	214.881514	37.118486	0.881864	0.253365	84
B0A54_11726-T1	B0A54_15099-T1	2995	0.100749	0.336737	0.299192	1225.841603	439.158397	3.080567	0.488980	568
B0A54_11746-T1	B0A54_15119-T1	4071	0.019036	0.329507	0.057770	1490.080302	441.919698	2.571696	0.270155	644
B0A54_11754-T1	B0A54_15127-T1	6886	0.023790	0.314591	0.075623	2424.959026	875.040974	4.897511	0.302701	1137
B0A54_11761-T1	B0A54_15135-T1	4335	0.030847	0.318745	0.096776	1634.786480	417.213520	3.691270	0.268148	684
B0A54_11765-T1	B0A54_17159-T1	7329	0.035620	0.606081	0.058771	2790.140691	836.859309	2.303798	0.501728	1230
B0A54_11768-T1	B0A54_17157-T1	1653	0.000000	0.784898	0.000010	681.029331	65.970669	1.705046	0.207953	249
B0A54_11796-T1	B0A54_13755-T1	3654	0.007107	0.458805	0.015489	1202.666988	432.333012	2.558734	0.379640	545
B0A54_11805-T1	B0A54_13746-T1	1419	0.110769	0.669194	0.165525	605.480950	168.519050	4.487631	0.697055	258
B0A54_11809-T1	B0A54_13741-T1	2062	0.018567	0.151137	0.122849	764.121662	222.878338	3.279333	0.145509	338
B0A54_11817-T1	B0A54_16457-T1	6701	0.013218	0.393089	0.033626	2328.258344	701.741656	2.704705	0.303586	1010
B0A54_11818-T1	B0A54_16458-T1	2214	0.046352	0.469458	0.098735	867.955263	242.044737	2.033039	0.415842	378
B0A54_11819-T1	B0A54_16459-T1	1340	0.014756	0.356439	0.041398	479.377822	123.622178	2.560689	0.254415	201
B0A54_11820-T1	B0A54_16460-T1	5122	0.021395	0.434044	0.049292	1849.973343	571.026657	2.619855	0.356172	895
B0A54_11824-T1	B0A54_16472-T1	2039	0.059409	0.436977	0.135956	833.039946	276.960054	2.949940	0.460853	480
B0A54_11825-T1	B0A54_16471-T1	2306	0.018898	0.654501	0.028874	964.842040	262.157960	2.497132	0.464098	478
B0A54_11845-T1	B0A54_17533-T1	3616	0.014158	0.417216	0.033933	1295.796139	270.203861	2.195579	0.251109	522
B0A54_11849-T1	B0A54_16873-T1	3616	0.019439	0.364560	0.053322	1251.105875	362.894125	3.004646	0.291109	538
B0A54_11851-T1	B0A54_16876-T1	2530	0.030945	0.347532	0.089041	957.162265	260.837735	2.702342	0.296228	409
B0A54_11852-T1	B0A54_16877-T1	3465	0.038874	0.421818	0.092159	1321.117776	472.882224	3.774792	0.419445	620
B0A54_11860-T1	B0A54_17374-T1	1664	0.021471	0.328906	0.065281	615.479187	236.520813	8.106872	0.320452	360
B0A54_11862-T1	B0A54_17376-T1	1655	0.054133	0.451338	0.119939	797.135986	255.864014	4.341636	0.451945	578
B0A54_11873-T1	B0A54_15204-T1	4056	0.088706	0.397328	0.223257	1783.269166	589.730834	2.487688	0.496212	907
B0A54_11892-T1	B0A54_15184-T1	1930	0.012587	0.351328	0.035826	721.287887	187.712113	3.371649	0.247615	309
B0A54_11894-T1	B0A54_15181-T1	5460	0.013590	0.582652	0.023324	1931.620756	690.379244	3.252074	0.490276	899
B0A54_11896-T1	B0A54_15179-T1	3318	0.083618	0.382964	0.218344	1295.630510	516.369490	4.232196	0.506770	648
B0A54_11898-T1	B0A54_15177-T1	2286	0.111199	0.332326	0.334608	1010.130342	390.869658	2.213202	0.518675	565
B0A54_11900-T1	B0A54_15175-T1	3264	0.042811	0.505056	0.084765	1262.155794	345.844206	2.172882	0.426688	540
B0A54_11902-T1	B0A54_15173-T1	1279	0.020540	0.373670	0.054970	493.610511	118.389489	1.976021	0.266557	217
B0A54_11905-T1	B0A54_15170-T1	1914	0.010361	0.430026	0.024094	728.974446	153.025554	1.657736	0.249517	294
B0A54_11908-T1	B0A54_15167-T1	2707	0.039570	0.396655	0.099760	977.688360	357.311640	2.440288	0.405431	449
B0A54_11915-T1	B0A54_15160-T1	2496	0.007532	0.399779	0.018841	935.907967	264.092033	5.212293	0.281570	451
B0A54_11924-T1	B0A54_15152-T1	2294	0.044147	0.438207	0.100745	887.218382	270.781618	2.783417	0.408877	390
B0A54_11937-T1	B0A54_17115-T1	3757	0.044910	0.400856	0.112034	1618.086331	469.913669	2.067726	0.375051	878
B0A54_11938-T1	B0A54_16855-T1	1000	0.042160	0.431693	0.097662	330.394408	143.605592	3.917686	0.480525	161
B0A54_11939-T1	B0A54_16854-T1	3196	0.066261	0.417365	0.158759	1193.734619	465.265381	4.156230	0.494183	590
B0A54_11942-T1	B0A54_16851-T1	3503	0.017812	0.272611	0.065337	1302.716642	344.283358	4.550074	0.213222	600
B0A54_12194-T1	B0A54_12451-T1	2073	0.028030	0.414069	0.067694	751.730623	190.269377	2.857063	0.318012	317
B0A54_12734-T1	B0A54_16528-T1	769	0.079266	0.491249	0.161356	472.843673	130.156327	1.859608	0.504575	382
B0A54_12735-T1	B0A54_16527-T1	895	0.108615	0.340609	0.318886	367.589195	145.410805	3.654883	0.523123	171
B0A54_12745-T1	B0A54_16517-T1	2198	0.044855	0.327537	0.136946	816.184107	266.815893	3.998294	0.343495	364
B0A54_12764-T1	B0A54_16500-T1	1442	0.035365	0.247432	0.142927	598.691886	118.308114	1.572277	0.211070	245
B0A54_12981-T1	B0A54_16040-T1	2668	0.044468	0.419813	0.105922	997.337953	349.662047	3.253354	0.425706	452
B0A54_12982-T1	B0A54_16041-T1	2070	0.018518	0.415634	0.044553	765.467259	248.532741	1.495053	0.347554	338
B0A54_12983-T1	B0A54_16042-T1	2445	0.049298	0.383252	0.128631	859.645875	304.354125	2.891288	0.409853	388
B0A54_12986-T1	B0A54_16045-T1	7409	0.035249	0.369982	0.095271	2746.115656	973.884344	2.394300	0.368643	1263
B0A54_13001-T1	B0A54_16058-T1	1842	0.046526	0.526886	0.088304	676.827154	229.172846	3.107541	0.504100	306
B0A54_13013-T1	B0A54_16071-T1	1341	0.085776	0.386867	0.221720	622.971814	247.028186	4.741057	0.513804	473
B0A54_13058-T1	B0A54_15292-T1	1293	0.050795	0.241894	0.209987	448.460460	175.539540	4.886740	0.313660	208
B0A54_13063-T1	B0A54_15297-T1	3313	0.007864	0.406548	0.019343	1214.698443	318.301557	2.513885	0.271932	511
B0A54_13069-T1	B0A54_15303-T1	1590	0.101697	0.424845	0.239375	563.010526	228.989474	2.445319	0.585385	277
B0A54_13070-T1	B0A54_15304-T1	3110	0.033451	0.326166	0.102559	1089.201990	392.798010	6.772273	0.333102	508
B0A54_13073-T1	B0A54_15307-T1	3314	0.015860	0.409379	0.038740	1253.739801	351.260199	3.633239	0.305948	558
B0A54_13074-T1	B0A54_15308-T1	10985	0.042199	0.404832	0.104239	4011.039698	1394.960302	3.081845	0.407318	1812
B0A54_13078-T1	B0A54_15311-T1	1797	0.016014	0.395020	0.040539	663.178375	230.821625	4.368306	0.341608	298
B0A54_13104-T1	B0A54_13994-T1	2137	0.003063	0.295160	0.010379	981.547868	254.452132	5.703418	0.189590	735
B0A54_13108-T1	B0A54_14000-T1	2393	0.030676	0.490140	0.062587	971.458238	252.541762	4.202485	0.376425	460
B0A54_13114-T1	B0A54_14007-T1	5587	0.052559	0.435138	0.120788	2206.098611	754.901389	2.884907	0.450291	1124
B0A54_13116-T1	B0A54_14009-T1	2970	0.060172	0.638846	0.094188	1223.287868	267.712132	2.122330	0.492222	503
B0A54_13125-T1	B0A54_14020-T1	4741	0.040638	0.331370	0.122636	1769.675621	606.324379	2.984360	0.344487	795
B0A54_13133-T1	B0A54_14029-T1	3215	0.055797	0.451711	0.123524	1298.778183	393.221817	1.696721	0.443423	570
B0A54_13149-T1	B0A54_14065-T1	1437	0.047562	0.224398	0.211953	662.713611	243.286389	4.334917	0.285141	498
B0A54_13155-T1	B0A54_14058-T1	1676	0.176904	0.353263	0.500770	815.558444	330.441556	2.345657	0.683268	400
B0A54_13156-T1	B0A54_14057-T1	2389	0.037464	0.509947	0.073467	896.371541	276.628459	2.380262	0.446669	413
B0A54_13157-T1	B0A54_14056-T1	5476	0.034941	0.354918	0.098448	2096.144931	708.855069	2.914196	0.347408	996
B0A54_13166-T1	B0A54_14048-T1	2239	0.018408	0.541840	0.033974	770.207127	228.792873	2.623565	0.414857	333
B0A54_13173-T1	B0A54_14041-T1	8550	0.081561	0.287681	0.283511	3366.892201	1082.107799	2.781615	0.395083	1491
B0A54_13178-T1	B0A54_15323-T1	1400	0.060405	0.433453	0.139358	569.426191	186.573809	4.982531	0.457411	299
B0A54_13180-T1	B0A54_15321-T1	1827	0.010281	0.494113	0.020806	685.578438	196.421562	1.492874	0.354091	294
B0A54_13181-T1	B0A54_15320-T1	1587	0.035908	0.395586	0.090771	670.283426	178.716574	1.280057	0.334863	360
B0A54_13183-T1	B0A54_15318-T1	7926	0.017097	0.316793	0.053970	2841.264545	857.735455	3.511218	0.259776	1234
B0A54_13198-T1	B0A54_15750-T1	3757	0.038479	0.493821	0.077921	1360.724332	406.275668	2.928541	0.429519	591
B0A54_13203-T1	B0A54_15754-T1	3892	0.052968	0.381894	0.138697	1372.559040	517.440960	3.601071	0.429062	630
B0A54_13210-T1	B0A54_15766-T1	2247	0.027878	0.449121	0.062072	822.719862	281.280138	2.659815	0.405610	368
B0A54_13215-T1	B0A54_15771-T1	1868	0.032146	0.386256	0.083226	731.583677	201.416323	2.294574	0.325775	311
B0A54_13222-T1	B0A54_15778-T1	2491	0.036847	0.324780	0.113452	975.739135	347.260865	4.505407	0.337270	516
B0A54_13226-T1	B0A54_15782-T1	1379	0.058803	0.407290	0.144375	681.031458	161.968542	1.320754	0.377276	456
B0A54_13228-T1	B0A54_15784-T1	4828	0.083780	0.398216	0.210389	1792.100590	745.899410	3.555857	0.528571	875
B0A54_13235-T1	B0A54_16332-T1	1817	0.078807	0.400086	0.196974	674.029173	270.970827	3.714324	0.512792	317
B0A54_13236-T1	B0A54_16331-T1	2033	0.052192	0.252615	0.206609	736.122727	268.877273	3.498778	0.317440	335
B0A54_13242-T1	B0A54_16324-T1	1558	0.051993	0.934700	0.055626	683.835893	105.164107	1.536552	0.508942	267
B0A54_13245-T1	B0A54_16321-T1	935	0.055021	0.456296	0.120581	462.028025	68.971975	1.576875	0.321428	183
B0A54_13251-T1	B0A54_16315-T1	792	0.007596	0.267727	0.028371	264.694948	50.305052	1.412259	0.147415	105
B0A54_13252-T1	B0A54_16314-T1	1949	0.039363	0.555345	0.070880	709.408904	232.591096	3.235846	0.500295	340
B0A54_13255-T1	B0A54_14281-T1	2597	0.019158	0.337565	0.056753	952.478430	256.521570	3.074752	0.260150	403
B0A54_13257-T1	B0A54_14278-T1	3376	0.031532	0.408935	0.077108	1232.352745	408.647255	3.911436	0.376543	564
B0A54_13262-T1	B0A54_14273-T1	1250	0.081047	0.359271	0.225588	569.516158	132.483842	1.378623	0.400664	303
B0A54_13356-T1	B0A54_17226-T1	1788	0.119000	0.409316	0.290729	996.827322	368.172678	2.483284	0.591914	712
B0A54_13364-T1	B0A54_17101-T1	2039	0.032233	0.414428	0.077777	747.068922	287.931078	5.103770	0.415673	412
B0A54_13365-T1	B0A54_17102-T1	6653	0.003676	0.514091	0.007151	2454.560855	632.439145	4.136783	0.324737	1029
B0A54_13368-T1	B0A54_17105-T1	1364	0.104886	1.205053	0.087038	699.448465	134.551535	2.381179	0.847136	365
B0A54_13380-T1	B0A54_17209-T1	2692	0.049644	0.334640	0.148349	994.320286	352.679714	2.031741	0.372789	449
B0A54_13382-T1	B0A54_17211-T1	2614	0.059903	0.517997	0.115644	1043.971920	255.028080	4.003523	0.449517	437
B0A54_13392-T1	B0A54_17221-T1	2027	0.080261	0.297770	0.269541	802.386375	298.613625	2.785263	0.417763	370
B0A54_13396-T1	B0A54_17225-T1	5839	0.008210	0.383791	0.021392	2082.203640	647.796360	3.698806	0.291992	918
B0A54_13577-T1	B0A54_13693-T1	516	0.090240	0.280589	0.321610	295.203507	115.796493	3.512327	0.431608	240
B0A54_13580-T1	B0A54_13696-T1	1385	0.088256	0.271413	0.325174	520.935098	256.064902	5.330648	0.445850	265
B0A54_13811-T1	B0A54_17201-T1	3445	0.008626	0.894428	0.009644	1399.181728	181.818272	1.823097	0.331486	527
B0A54_13812-T1	B0A54_17200-T1	1751	0.001528	0.344068	0.004441	655.101731	151.898269	1.919082	0.198008	271
B0A54_13813-T1	B0A54_17199-T1	3556	0.006332	0.344140	0.018400	1268.928512	351.071488	3.162801	0.238616	541
B0A54_13915-T1	B0A54_16785-T1	519	0.004990	0.246350	0.020255	201.216261	44.783739	6.945845	0.146787	82
B0A54_13917-T1	B0A54_16783-T1	5413	0.040678	0.453632	0.089671	2147.002278	687.997722	2.216763	0.422680	1263
B0A54_13922-T1	B0A54_16778-T1	1802	0.025881	0.444632	0.058208	629.590990	255.409010	4.731872	0.440196	305
B0A54_13936-T1	B0A54_16767-T1	7160	0.040036	0.369406	0.108381	2721.882572	917.117428	2.678642	0.369137	1275
B0A54_13941-T1	B0A54_16762-T1	1456	0.003393	0.317857	0.010674	590.845041	114.154959	0.477015	0.162935	256
B0A54_13943-T1	B0A54_16760-T1	4542	0.014727	0.500653	0.029416	1725.751922	401.248078	1.879363	0.319184	711
B0A54_13944-T1	B0A54_16757-T1	7317	0.061047	0.562371	0.108552	2959.508644	760.491356	2.122064	0.490602	1314
B0A54_13945-T1	B0A54_16758-T1	2428	0.022791	0.473063	0.048178	891.263657	224.736343	2.978087	0.340396	375
B0A54_13946-T1	B0A54_16759-T1	3040	0.080948	0.735106	0.110117	1274.310920	312.689080	2.173367	0.629512	538
B0A54_14074-T1	B0A54_17735-T1	1267	0.023855	0.430938	0.055357	518.763416	192.236584	5.619405	0.401761	390
B0A54_14077-T1	B0A54_15265-T1	3786	0.033444	0.311911	0.107222	1345.463436	517.536564	2.219941	0.332403	621
B0A54_14083-T1	B0A54_15259-T1	1286	0.071160	0.377619	0.188445	517.792562	187.207438	3.257497	0.457614	295
B0A54_14086-T1	B0A54_15256-T1	2074	0.031825	0.453720	0.070142	786.364822	206.635178	1.492145	0.358853	342
B0A54_14113-T1	B0A54_16310-T1	885	0.038573	0.471895	0.081740	301.670622	109.329378	3.537378	0.461521	138
B0A54_14114-T1	B0A54_16309-T1	2176	0.031462	0.219157	0.143559	812.941835	282.058165	3.137713	0.239430	367
B0A54_14118-T1	B0A54_16305-T1	2619	0.039085	0.408914	0.095582	985.713019	322.286981	2.106861	0.390628	463
B0A54_14150-T1	B0A54_16745-T1	2212	0.055586	0.393101	0.141403	798.869208	299.130792	11.017146	0.442607	366
B0A54_14151-T1	B0A54_16744-T1	1380	0.035407	0.564290	0.062746	710.499815	228.500185	4.803322	0.492323	645
B0A54_14153-T1	B0A54_16743-T1	1481	0.178369	0.525480	0.339441	727.930669	274.069331	3.277221	0.819936	357
B0A54_14157-T1	B0A54_16737-T1	4896	0.042686	0.484277	0.088144	1837.060811	517.939189	2.524858	0.419418	791
B0A54_14158-T1	B0A54_16736-T1	1961	0.013225	0.454330	0.029109	750.375490	164.624510	1.022703	0.277763	310
B0A54_14160-T1	B0A54_16734-T1	3268	0.013028	0.505362	0.025779	1238.987895	267.012105	1.947040	0.300955	519
B0A54_14162-T1	B0A54_16732-T1	7828	0.032356	0.425425	0.076056	2889.884582	854.115418	1.811845	0.366080	1266
B0A54_14167-T1	B0A54_16727-T1	4782	0.056086	0.376475	0.148976	1808.079693	651.920307	3.238353	0.422975	855
B0A54_14170-T1	B0A54_16724-T1	2832	0.015101	0.389818	0.038738	970.157189	286.842811	1.897061	0.301830	419
B0A54_14186-T1	B0A54_16188-T1	2808	0.013355	0.307674	0.043407	1020.249974	299.750026	4.101907	0.240570	440
B0A54_14188-T1	B0A54_16190-T1	3126	0.025178	0.383948	0.065577	1151.248452	336.751548	2.587372	0.319116	496
B0A54_14205-T1	B0A54_16206-T1	7540	0.008556	0.303983	0.028145	2763.294412	941.705588	5.438743	0.250935	1525
B0A54_14287-T1	B0A54_16905-T1	1583	0.028821	0.393908	0.073166	690.226746	155.773254	2.857177	0.288132	333
B0A54_14297-T1	B0A54_16897-T1	2186	0.010547	0.525977	0.020051	763.917878	211.082122	1.770177	0.366403	325
B0A54_14306-T1	B0A54_16890-T1	3023	0.046401	0.391188	0.118616	1101.033942	377.966058	3.057774	0.403540	493
B0A54_14313-T1	B0A54_16387-T1	1301	0.203201	0.425493	0.477565	619.658537	244.341463	3.707182	0.798196	291
B0A54_14314-T1	B0A54_16386-T1	2665	0.027508	0.477340	0.057628	1036.779930	244.220070	1.802331	0.339803	428
B0A54_14315-T1	B0A54_16385-T1	2674	0.033223	0.290429	0.114394	1016.490254	336.509746	2.886082	0.291582	482
B0A54_14318-T1	B0A54_16381-T1	4165	0.026129	0.442844	0.059003	1720.432408	553.567592	2.518427	0.382714	1066
B0A54_14321-T1	B0A54_16378-T1	3624	0.046025	0.416192	0.110586	1356.545941	377.454059	2.460280	0.379806	585
B0A54_14324-T1	B0A54_16375-T1	1706	0.019784	0.349352	0.056630	665.978816	174.021184	3.549961	0.264179	282
B0A54_14329-T1	B0A54_16370-T1	4932	0.027060	0.347450	0.077883	1676.182246	603.817754	4.022032	0.335730	765
B0A54_14490-T1	B0A54_15802-T1	1383	0.019512	0.502949	0.038795	571.560591	184.439409	4.978387	0.412365	366
B0A54_14509-T1	B0A54_15819-T1	731	0.025782	0.480748	0.053628	277.318773	97.681227	6.057646	0.432878	156
B0A54_14523-T1	B0A54_15833-T1	1223	0.023856	0.419653	0.056848	468.858944	137.141056	3.315907	0.340282	232
B0A54_14524-T1	B0A54_15834-T1	868	0.043190	0.478263	0.090306	333.652056	101.347944	0.932911	0.433664	152
B0A54_14550-T1	B0A54_17183-T1	2138	0.035082	0.369826	0.094862	788.295909	267.704091	3.179739	0.359827	352
B0A54_14559-T1	B0A54_17173-T1	3221	0.164559	0.487000	0.337904	1690.502774	703.497226	3.898553	0.777934	1097
B0A54_14565-T1	B0A54_17167-T1	4015	0.034364	0.434701	0.079052	1474.304836	535.695164	2.733969	0.423180	738
B0A54_14566-T1	B0A54_17166-T1	593	0.161210	0.571955	0.281857	313.723031	100.276969	1.388155	0.782095	166
B0A54_14576-T1	B0A54_15211-T1	5151	0.023663	0.510156	0.046383	1928.404066	615.595934	1.540892	0.424153	921
B0A54_14577-T1	B0A54_15212-T1	4937	0.097720	0.454731	0.214895	1997.045857	684.954143	2.321659	0.566689	906
B0A54_14582-T1	B0A54_15217-T1	5203	0.048475	0.518620	0.093470	1993.261929	595.738071	2.530366	0.469972	921
B0A54_14695-T1	B0A54_15023-T1	2991	0.051763	0.439493	0.117778	1129.570073	457.429927	4.720154	0.490560	531
B0A54_14704-T1	B0A54_15014-T1	2956	0.069521	0.444928	0.156253	1154.941309	456.058691	3.068071	0.527386	608
B0A54_14708-T1	B0A54_15010-T1	5067	0.039013	0.306855	0.127140	1754.638820	765.361180	6.190822	0.361082	1023
B0A54_14712-T1	B0A54_15006-T1	4613	0.019508	0.488383	0.039945	1689.749672	545.250328	5.434705	0.401685	747
B0A54_14724-T1	B0A54_14994-T1	2900	0.059816	0.395540	0.151227	1122.334661	467.665339	6.326645	0.475687	628
B0A54_14725-T1	B0A54_14993-T1	4551	0.048858	0.393985	0.124010	1778.237775	564.762225	3.116615	0.396145	793
B0A54_14740-T1	B0A54_14978-T1	4035	0.058037	1.104317	0.052555	1729.475088	337.524912	1.256508	0.686659	827
B0A54_14741-T1	B0A54_14977-T1	2082	0.033492	0.483792	0.069229	809.238514	192.761486	2.077743	0.360359	337
B0A54_14765-T1	B0A54_17445-T1	8985	0.047533	0.478614	0.099314	3578.205381	912.794619	1.960928	0.405451	1573
B0A54_14769-T1	B0A54_17477-T1	988	0.011760	0.576464	0.020400	428.655466	99.344534	1.458516	0.354031	220
B0A54_14771-T1	B0A54_17479-T1	3164	0.048661	0.267979	0.181585	1149.532823	443.467177	6.040298	0.329148	532
B0A54_14782-T1	B0A54_17492-T1	3379	0.034775	0.273890	0.126967	1290.207461	326.792539	1.848521	0.249299	562
B0A54_14789-T1	B0A54_16398-T1	3042	0.030830	0.342561	0.089999	1177.146428	358.853572	4.756750	0.310979	624
B0A54_14798-T1	B0A54_16407-T1	1667	0.058802	0.476949	0.123289	716.288741	144.711259	1.595186	0.387245	295
B0A54_14808-T1	B0A54_16417-T1	2674	0.021164	0.603587	0.035064	1054.643082	220.356918	2.400066	0.365470	441
B0A54_14815-T1	B0A54_16423-T1	3536	0.022196	0.423975	0.052352	1228.859399	397.140601	4.327158	0.360984	543
B0A54_14816-T1	B0A54_16424-T1	2268	0.090471	0.412687	0.219224	935.676742	390.323258	3.138321	0.555957	533
B0A54_14819-T1	B0A54_16427-T1	993	0.045358	0.425295	0.106651	352.203705	133.796295	2.705568	0.449866	162
B0A54_14596-T1	B0A54_15230-T1	13259	0.078011	0.432923	0.180196	5173.251540	1816.748460	3.181608	0.510766	2381
B0A54_14820-T1	B0A54_16428-T1	2133	0.024909	0.634539	0.039255	816.420151	224.579849	2.160623	0.469283	347
B0A54_14821-T1	B0A54_16429-T1	899	0.026804	0.533729	0.050220	324.428840	98.571160	4.769697	0.434795	141
B0A54_14826-T1	B0A54_16434-T1	1579	0.091387	0.488921	0.186916	649.212378	193.787622	1.848401	0.548316	283
B0A54_14912-T1	B0A54_15400-T1	3131	0.039346	0.457868	0.085934	1168.394566	397.605434	3.246341	0.436826	522
B0A54_14914-T1	B0A54_15402-T1	677	0.000000	0.202975	0.000010	246.758192	68.241808	0.771986	0.131918	105
B0A54_14916-T1	B0A54_15404-T1	1466	0.025304	0.300202	0.084290	563.485477	147.514523	4.777033	0.247015	241
B0A54_14936-T1	B0A54_15423-T1	1395	0.013799	0.193796	0.071206	511.950977	145.049023	4.452039	0.160614	260
B0A54_14944-T1	B0A54_15430-T1	4104	0.019792	0.322352	0.061398	1544.757723	435.242277	1.968843	0.258902	672
B0A54_14946-T1	B0A54_15432-T1	1285	0.013563	0.601545	0.022547	520.909024	76.090976	1.661953	0.265514	199
