SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
BTJ68_03646-T1	BTJ68_05591-T1	7188	0.038473	0.218004	0.176477	2364.031819	1043.968181	3.781600	0.280404	1138
BTJ68_02863-T1	BTJ68_10035-T1	2842	0.052093	0.344326	0.151288	983.845661	414.154339	4.394736	0.415999	466
BTJ68_11127-T1	BTJ68_11635-T1	3160	0.047240	0.437151	0.108063	1155.480251	413.519749	2.765375	0.450010	609
BTJ68_11126-T1	BTJ68_11636-T1	1510	0.073204	0.407066	0.179833	535.684900	220.315100	4.724033	0.511496	252
BTJ68_00400-T1	BTJ68_05381-T1	4496	0.011540	0.408293	0.028263	1485.117713	509.882287	3.304049	0.338826	665
BTJ68_01129-T1	BTJ68_02880-T1	1229	0.096718	0.281775	0.343246	487.711019	190.288981	5.217789	0.445970	254
BTJ68_01122-T1	BTJ68_02888-T1	2862	0.027675	0.297995	0.092872	923.009787	429.990213	5.945169	0.340753	451
BTJ68_09165-T1	BTJ68_10716-T1	1594	0.001432	0.310027	0.004619	699.219330	230.780670	3.723927	0.234031	507
BTJ68_01778-T1	BTJ68_05271-T1	1083	0.011184	0.390559	0.028635	360.568986	137.431014	3.675064	0.347635	166
BTJ68_01801-T1	BTJ68_10160-T1	753	0.003757	0.184798	0.020330	266.834569	75.165431	1.710731	0.130640	114
BTJ68_02305-T1	BTJ68_10132-T1	9558	0.024323	0.264459	0.091972	3197.380878	1107.619122	2.140474	0.258320	1435
BTJ68_02306-T1	BTJ68_10131-T1	3188	0.010251	0.345003	0.029712	1129.625762	262.374238	1.344902	0.220042	464
BTJ68_02310-T1	BTJ68_10126-T1	3126	0.018950	0.379331	0.049957	1300.795704	418.204296	2.380363	0.319875	893
BTJ68_01773-T1	BTJ68_05267-T1	1196	0.005314	0.156090	0.034047	377.761121	138.238879	2.040515	0.137124	174
BTJ68_02308-T1	BTJ68_10128-T1	1875	0.029007	0.198312	0.146267	704.284573	315.715427	4.664219	0.244233	482
BTJ68_01758-T1	BTJ68_05252-T1	4749	0.019280	0.322294	0.059820	1551.017473	581.982527	3.652044	0.305869	712
BTJ68_01763-T1	BTJ68_05257-T1	814	0.067510	0.393929	0.171377	310.257591	109.742409	3.200204	0.458403	155
BTJ68_01772-T1	BTJ68_05266-T1	2111	0.028077	0.262525	0.106950	691.276830	310.723170	5.057176	0.302340	334
BTJ68_01788-T1	BTJ68_14986-T1	3155	0.043763	0.404310	0.108242	1490.239457	462.760543	1.940108	0.387583	1046
BTJ68_01791-T1	BTJ68_14982-T1	4199	0.039930	0.302717	0.131906	1587.632799	587.367201	2.984252	0.332690	876
BTJ68_01787-T1	BTJ68_14985-T1	847	0.048129	0.640397	0.075156	397.491298	82.508702	1.515387	0.449808	172
BTJ68_01785-T1	BTJ68_14983-T1	1636	0.054315	0.721899	0.075240	655.435170	157.564830	1.679919	0.551093	286
BTJ68_01807-T1	BTJ68_10165-T1	1401	0.010399	0.343082	0.030309	484.486473	163.513527	5.442016	0.283040	216
BTJ68_02312-T1	BTJ68_10124-T1	10233	0.012657	0.409285	0.030924	3506.688509	1281.311491	3.166818	0.356394	1598
BTJ68_01802-T1	BTJ68_10161-T1	14328	0.004102	0.315193	0.013013	5012.270912	1425.729088	2.130377	0.218983	2146
BTJ68_05214-T1	BTJ68_12234-T1	3066	0.007124	0.342500	0.020800	988.699993	373.300007	3.215283	0.297134	454
BTJ68_11049-T1	BTJ68_12238-T1	7290	0.017991	0.384379	0.046805	2532.962460	929.037540	3.203821	0.348937	1177
BTJ68_01825-T1	BTJ68_10184-T1	1278	0.001802	0.198796	0.009066	555.630224	170.369776	3.968456	0.144092	345
BTJ68_01824-T1	BTJ68_10183-T1	4765	0.045620	0.313774	0.145391	1597.343664	715.656336	4.076553	0.385766	776
BTJ68_01823-T1	BTJ68_10182-T1	1629	0.011459	0.257313	0.044534	615.838587	191.161413	3.765310	0.209090	317
BTJ68_01820-T1	BTJ68_10179-T1	4441	0.016731	0.316832	0.052808	1541.828440	480.171560	2.734912	0.263992	680
BTJ68_05219-T1	BTJ68_12231-T1	6222	0.016570	0.286288	0.057878	2198.913354	729.086646	3.124418	0.251193	976
BTJ68_01742-T1	BTJ68_05235-T1	771	0.020756	2.068517	0.010034	326.580871	57.419129	1.254419	0.980868	164
BTJ68_01744-T1	BTJ68_05237-T1	2032	0.004517	0.229360	0.019692	666.479279	242.520721	3.705947	0.193514	303
BTJ68_01840-T1	BTJ68_12365-T1	3435	0.012542	0.198328	0.063239	1058.832523	465.167477	3.208332	0.207748	513
BTJ68_11040-T1	BTJ68_14519-T1	3940	0.033360	0.472045	0.070670	1394.992245	438.007755	1.820052	0.414559	642
BTJ68_02317-T1	BTJ68_10121-T1	889	0.025204	0.468266	0.053824	363.719247	86.280753	3.013750	0.330463	189
BTJ68_02330-T1	BTJ68_06276-T1	5036	0.024919	0.312442	0.079756	1674.379416	656.620584	3.053825	0.317735	789
BTJ68_09788-T1	BTJ68_12849-T1	8810	0.018647	0.361489	0.051585	3179.465101	1038.534899	3.901373	0.309180	1406
BTJ68_06510-T1	BTJ68_14530-T1	2706	0.027464	0.414151	0.066314	964.551650	253.448350	2.794505	0.323784	407
BTJ68_02301-T1	BTJ68_10136-T1	4234	0.021391	0.226760	0.094332	1281.228910	599.771090	3.833465	0.260623	627
BTJ68_09775-T1	BTJ68_13854-T1	3624	0.014752	0.330090	0.044690	1232.932683	504.067317	2.538165	0.318783	603
BTJ68_09774-T1	BTJ68_13855-T1	1071	0.064261	0.464093	0.138465	381.847659	140.152341	2.534946	0.514836	174
BTJ68_02326-T1	BTJ68_06280-T1	4104	0.023811	0.294500	0.080854	1430.713548	528.286452	4.035433	0.290425	653
BTJ68_01231-T1	BTJ68_12544-T1	2641	0.057521	0.236512	0.243207	1043.639417	444.360583	3.106890	0.332920	661
BTJ68_02294-T1	BTJ68_10143-T1	2583	0.055954	0.242980	0.230283	900.963717	350.036283	3.378355	0.324855	417
BTJ68_09791-T1	BTJ68_12846-T1	5822	0.022206	0.418750	0.053028	2035.151074	793.848926	3.180991	0.400441	951
BTJ68_07246-T1	BTJ68_12018-T1	3189	0.006005	0.268525	0.022363	1170.881956	338.118044	4.160783	0.194482	503
BTJ68_00945-T1	BTJ68_01024-T1	2895	0.043475	0.485388	0.089567	1160.604025	321.395975	2.059737	0.417932	518
BTJ68_00961-T1	BTJ68_01008-T1	4431	0.004151	0.235034	0.017661	1449.464482	506.535518	1.823696	0.191825	652
BTJ68_03614-T1	BTJ68_10730-T1	1607	0.013876	0.398752	0.034799	546.445161	185.554839	8.687287	0.334316	244
BTJ68_07243-T1	BTJ68_12021-T1	6353	0.049891	0.340869	0.146365	2364.667082	860.332918	3.216107	0.382546	1082
BTJ68_07221-T1	BTJ68_10402-T1	3500	0.073883	0.447588	0.165070	1322.070113	513.929887	2.194361	0.535470	707
BTJ68_09480-T1	BTJ68_09611-T1	925	0.050171	0.606846	0.082675	580.782152	205.217848	2.657072	0.586542	551
BTJ68_00629-T1	BTJ68_14754-T1	4837	0.038833	0.396603	0.097913	1587.095260	683.904740	3.912069	0.439722	764
BTJ68_09473-T1	BTJ68_09618-T1	4808	0.031438	0.324031	0.097022	1658.202256	648.797744	3.220046	0.341172	769
BTJ68_04463-T1	BTJ68_08482-T1	1766	0.019078	0.250597	0.076130	664.100976	208.899024	3.411207	0.223434	351
BTJ68_04457-T1	BTJ68_08476-T1	7555	0.012228	0.283248	0.043170	2762.766913	864.233087	2.014248	0.230418	1209
BTJ68_04466-T1	BTJ68_08485-T1	2026	0.005837	0.256428	0.022763	688.123637	277.876363	3.747477	0.233764	323
BTJ68_06766-T1	BTJ68_09446-T1	2435	0.046101	0.378043	0.121947	863.139149	309.860851	5.217875	0.401362	393
BTJ68_06769-T1	BTJ68_09443-T1	3694	0.015964	0.303931	0.052525	1267.144216	463.855784	3.689966	0.279391	590
BTJ68_06774-T1	BTJ68_09438-T1	5123	0.065492	0.336066	0.194879	2075.774749	780.225251	2.866634	0.418229	1151
BTJ68_07082-T1	BTJ68_12198-T1	935	0.310284	0.659610	0.470405	628.784395	238.215605	2.265112	1.218793	328
BTJ68_06794-T1	BTJ68_09418-T1	4746	0.057593	0.252901	0.227730	1638.765075	776.234925	5.287692	0.361108	833
BTJ68_06812-T1	BTJ68_07059-T1	4384	0.016927	0.286919	0.058995	1434.738339	596.261661	2.737023	0.288574	765
BTJ68_04420-T1	BTJ68_13977-T1	898	0.068645	0.695193	0.098742	450.191169	119.808831	3.015277	0.601018	265
BTJ68_04413-T1	BTJ68_13983-T1	4063	0.017336	0.407058	0.042589	1488.629852	452.370148	2.995251	0.324495	648
BTJ68_05473-T1	BTJ68_13658-T1	4384	0.020949	0.446686	0.046900	1492.465135	553.534865	2.256988	0.408391	682
BTJ68_02391-T1	BTJ68_08088-T1	3123	0.008672	0.157214	0.055162	985.972946	427.027054	3.780458	0.160691	473
BTJ68_02384-T1	BTJ68_08096-T1	6994	0.017287	0.336095	0.051436	2536.456336	763.543664	2.406031	0.273156	1171
BTJ68_02397-T1	BTJ68_08083-T1	1498	0.007667	0.360105	0.021292	656.288999	84.711001	7.099998	0.143874	247
BTJ68_11207-T1	BTJ68_11613-T1	2209	0.023512	0.193115	0.121749	714.234346	365.765654	4.648304	0.242854	369
BTJ68_11206-T1	BTJ68_11614-T1	673	0.003892	0.055006	0.070762	257.581827	75.418173	4.600000	0.046406	112
BTJ68_02450-T1	BTJ68_05430-T1	2393	0.060896	0.253366	0.240347	826.577566	352.422434	3.352715	0.355285	396
BTJ68_05469-T1	BTJ68_13296-T1	3284	0.031330	0.259520	0.120723	1114.478389	493.521611	4.194669	0.304096	536
BTJ68_05470-T1	BTJ68_13297-T1	-141	0.624082	2.277202	0.274057	90.172610	20.827390	1.097430	2.802791	123
BTJ68_11212-T1	BTJ68_11610-T1	2407	0.046522	0.418552	0.111151	986.042722	273.957278	3.273988	0.382234	541
BTJ68_02403-T1	BTJ68_13560-T1	7362	0.027757	0.302181	0.091857	2498.167177	918.832823	3.112947	0.304650	1142
BTJ68_10857-T1	BTJ68_14196-T1	1170	0.032989	0.319040	0.103402	434.162727	108.837273	1.827136	0.270974	181
BTJ68_02436-T1	BTJ68_05417-T1	1362	0.010514	0.279315	0.037640	479.001817	168.998183	4.163361	0.241851	224
BTJ68_02461-T1	BTJ68_05433-T1	2264	0.015967	0.265925	0.060045	760.466009	331.533991	5.828070	0.275565	368
BTJ68_10847-T1	BTJ68_14206-T1	1899	0.011424	0.292849	0.039011	617.713371	258.286629	7.240657	0.283205	292
BTJ68_05475-T1	BTJ68_13656-T1	1193	0.098554	0.558750	0.176382	678.930034	200.069966	1.387049	0.609899	530
BTJ68_10855-T1	BTJ68_14198-T1	1409	0.037663	0.343807	0.109547	559.202040	202.797960	2.862088	0.357419	255
BTJ68_10851-T1	BTJ68_14202-T1	933	0.055213	0.514011	0.107416	356.984044	108.015956	1.401279	0.485365	155
BTJ68_11363-T1	BTJ68_14167-T1	2610	0.001931	0.360804	0.005351	1037.509235	177.490765	0.959590	0.163068	405
BTJ68_06329-T1	BTJ68_09147-T1	5228	0.006072	0.326084	0.018621	1819.105477	562.894523	2.572819	0.245084	804
BTJ68_09284-T1	BTJ68_09813-T1	5977	0.007568	0.260693	0.029029	1860.649877	857.350123	7.145924	0.262236	926
BTJ68_10436-T1	BTJ68_10437-T1	-246	0.724037	2.693376	0.268821	109.000742	37.999258	1.399653	3.699324	200
BTJ68_01115-T1	BTJ68_02895-T1	2015	0.011726	0.295556	0.039674	687.645478	263.354522	2.532606	0.270976	317
BTJ68_02897-T1	BTJ68_06399-T1	2950	0.030251	0.321664	0.094047	1029.724352	419.275648	3.480756	0.343720	483
BTJ68_02898-T1	BTJ68_06398-T1	5578	0.027252	0.215477	0.126474	1888.563465	787.436535	3.256667	0.247917	892
BTJ68_01465-T1	BTJ68_06834-T1	2797	0.011937	0.355895	0.033540	943.540285	307.459715	5.224029	0.289415	417
BTJ68_01426-T1	BTJ68_06704-T1	1286	0.023183	0.635492	0.036480	526.689105	82.310895	4.247248	0.317823	223
BTJ68_10585-T1	BTJ68_15298-T1	4020	0.087560	0.337247	0.259632	1517.565727	573.434273	2.494973	0.468102	706
BTJ68_03707-T1	BTJ68_05547-T1	4937	0.009064	0.307967	0.029433	1666.182685	607.817315	5.722115	0.266874	758
BTJ68_03760-T1	BTJ68_08645-T1	2808	0.011221	0.338835	0.033116	943.670223	370.329777	6.123635	0.310661	500
BTJ68_03778-T1	BTJ68_08638-T1	5565	0.037567	0.442749	0.084850	1915.956913	805.043087	2.311356	0.472337	915
BTJ68_03762-T1	BTJ68_08643-T1	3300	0.031782	0.279358	0.113767	1095.544753	434.455247	5.468772	0.306249	510
BTJ68_09275-T1	BTJ68_09823-T1	6002	0.019940	0.426074	0.046800	2211.315668	641.684332	2.012947	0.333858	1011
BTJ68_09276-T1	BTJ68_09822-T1	1200	0.078070	0.672952	0.116012	499.601575	133.398425	1.784549	0.610307	214
BTJ68_04531-T1	BTJ68_08016-T1	423	0.047546	0.483591	0.098318	869.152812	252.847188	3.370959	0.437430	1290
BTJ68_09295-T1	BTJ68_09806-T1	7244	0.066143	0.389280	0.169911	2633.678841	1023.321159	4.686114	0.469694	1229
BTJ68_15040-T1	BTJ68_15162-T1	2998	0.005954	0.373668	0.015933	1096.144115	262.855885	2.133989	0.231229	453
BTJ68_03322-T1	BTJ68_13478-T1	2725	0.038912	0.393921	0.098782	872.731572	354.268428	4.906772	0.424238	409
BTJ68_11289-T1	BTJ68_11968-T1	2432	0.031831	0.420786	0.075647	883.245030	319.754970	3.555798	0.405644	403
BTJ68_11290-T1	BTJ68_11969-T1	3073	0.029725	0.371065	0.080107	1099.319333	346.680667	3.172529	0.334685	517
BTJ68_02204-T1	BTJ68_11083-T1	3825	0.026161	0.314392	0.083213	1341.995926	503.004074	1.777092	0.314226	616
BTJ68_02203-T1	BTJ68_11082-T1	3374	0.014275	0.170839	0.083558	1166.974391	405.025609	1.750438	0.163841	524
BTJ68_06336-T1	BTJ68_09142-T1	3376	0.005818	0.371535	0.015659	1208.357634	240.642366	3.535766	0.199663	483
BTJ68_01464-T1	BTJ68_06835-T1	7413	0.003661	0.278930	0.013125	2464.675265	673.324735	3.028189	0.188178	1046
BTJ68_04522-T1	BTJ68_08026-T1	3418	0.056495	0.481334	0.117373	1354.005370	442.994630	1.753095	0.483678	715
BTJ68_01389-T1	BTJ68_06665-T1	6621	0.005482	0.243820	0.022482	2288.987060	777.012940	2.489121	0.197651	1024
BTJ68_01388-T1	BTJ68_06664-T1	5294	0.043753	0.275289	0.158935	1735.575833	748.424167	2.998076	0.340543	829
BTJ68_04970-T1	BTJ68_11511-T1	1848	0.025385	0.298381	0.085074	681.395599	182.604401	2.609435	0.249245	298
BTJ68_04325-T1	BTJ68_09323-T1	2407	0.016031	0.284386	0.056370	757.156378	343.843622	3.916932	0.299516	367
BTJ68_04308-T1	BTJ68_09308-T1	3600	0.012657	0.485767	0.026056	1195.421783	418.578217	2.908328	0.406063	541
BTJ68_04988-T1	BTJ68_15420-T1	1572	0.022479	0.633434	0.035488	587.825450	156.174550	5.284629	0.452178	249
BTJ68_04991-T1	BTJ68_15418-T1	2490	0.001964	0.295376	0.006650	1019.706358	132.293642	4.486974	0.106977	384
BTJ68_14325-T1	BTJ68_14957-T1	1855	0.009262	0.338448	0.027367	652.007366	196.992634	5.108805	0.256929	283
BTJ68_01497-T1	BTJ68_06356-T1	6199	0.024092	0.168594	0.142899	1921.768586	922.231414	3.915345	0.212850	952
BTJ68_01495-T1	BTJ68_06354-T1	1903	0.038002	0.314843	0.120702	649.876994	283.123006	5.081535	0.366032	341
BTJ68_00901-T1	BTJ68_01063-T1	2373	0.012291	0.379222	0.032412	834.183284	257.816716	3.491834	0.296766	364
BTJ68_00903-T1	BTJ68_01061-T1	3425	0.030865	0.361363	0.085413	1290.799647	338.200353	3.003758	0.298442	548
BTJ68_00434-T1	BTJ68_11653-T1	2116	0.034584	0.314382	0.110007	776.841920	234.158080	1.995011	0.298165	337
BTJ68_00325-T1	BTJ68_14856-T1	3027	0.041890	0.445871	0.093952	1099.149683	379.850317	1.661161	0.436934	506
BTJ68_04326-T1	BTJ68_09324-T1	7096	0.024532	0.307121	0.079877	3150.158931	1250.841069	2.750603	0.314546	2443
BTJ68_00431-T1	BTJ68_05343-T1	2307	0.040383	0.316035	0.127780	931.199330	436.800670	4.774607	0.385194	700
BTJ68_00884-T1	BTJ68_01079-T1	661	0.000000	0.043264	0.000010	237.639046	71.360954	4.600000	0.029974	103
BTJ68_00883-T1	BTJ68_01080-T1	2262	0.043241	0.329483	0.131240	773.835598	288.164402	3.219099	0.362731	354
BTJ68_08266-T1	BTJ68_08965-T1	2354	0.041464	0.371363	0.111653	843.510306	302.489694	2.528805	0.385624	386
BTJ68_02704-T1	BTJ68_10817-T1	673	0.000000	0.437456	0.000010	239.113120	54.886880	3.277143	0.245006	98
BTJ68_02703-T1	BTJ68_10816-T1	4348	0.024228	0.327231	0.074039	1489.732680	601.267320	2.349113	0.334069	697
BTJ68_02702-T1	BTJ68_10815-T1	1133	0.043437	0.177402	0.244851	391.599424	178.400576	3.648490	0.256097	190
BTJ68_08252-T1	BTJ68_08982-T1	1893	0.040815	0.319932	0.127575	681.213762	248.786238	3.632123	0.346447	311
BTJ68_01534-T1	BTJ68_04111-T1	3753	0.003842	0.284094	0.013525	1304.903946	414.096054	2.800007	0.214060	575
BTJ68_00123-T1	BTJ68_01274-T1	3316	0.006654	0.276273	0.024085	1358.632305	420.367695	2.450149	0.211091	850
BTJ68_04958-T1	BTJ68_11394-T1	2910	0.018523	0.398374	0.046497	931.620947	379.379053	5.671834	0.385335	437
BTJ68_03048-T1	BTJ68_07422-T1	6015	0.038575	0.197892	0.194929	2093.480775	861.519225	2.495653	0.255070	1042
BTJ68_00200-T1	BTJ68_05067-T1	1635	0.008933	0.293960	0.030388	563.349081	168.650919	3.921099	0.223807	244
BTJ68_00183-T1	BTJ68_05049-T1	4778	0.059540	0.314371	0.189394	1794.153716	707.846284	1.952414	0.394904	899
BTJ68_03070-T1	BTJ68_07444-T1	5245	0.022860	0.307442	0.074355	1732.846434	649.153566	2.856344	0.301246	794
BTJ68_03071-T1	BTJ68_07445-T1	1794	0.034133	0.245446	0.139065	586.199022	271.800978	4.216996	0.303221	287
BTJ68_03072-T1	BTJ68_07446-T1	1200	0.011741	0.224171	0.052374	429.511652	176.488348	5.435642	0.220823	272
BTJ68_00233-T1	BTJ68_09245-T1	2620	0.023080	0.408108	0.056554	1026.833608	278.166392	2.077996	0.315451	483
BTJ68_00231-T1	BTJ68_09247-T1	2562	0.059809	0.449618	0.133021	1018.403935	271.596065	0.940007	0.425637	442
BTJ68_00168-T1	BTJ68_05034-T1	7222	0.012890	0.252686	0.051011	2387.317200	942.682800	3.355801	0.242320	1110
BTJ68_00177-T1	BTJ68_05043-T1	1895	0.001641	0.233978	0.007013	610.165366	238.834634	3.302980	0.201001	283
BTJ68_00179-T1	BTJ68_05045-T1	3973	0.026081	0.257272	0.101376	1366.388713	508.611287	3.053491	0.266382	625
BTJ68_03036-T1	BTJ68_10506-T1	12667	0.014201	0.315197	0.045054	4055.124448	1713.875552	4.382288	0.310866	1930
BTJ68_00138-T1	BTJ68_01257-T1	1157	0.144063	0.422285	0.341152	499.665791	199.334209	2.659417	0.670212	241
BTJ68_00137-T1	BTJ68_01258-T1	2339	0.051584	0.258294	0.199710	904.357999	376.642001	2.708152	0.337084	472
BTJ68_11135-T1	BTJ68_15424-T1	8122	0.054874	0.390794	0.140417	2917.408740	1162.591260	3.031897	0.451782	1364
BTJ68_00220-T1	BTJ68_09260-T1	635	0.036623	0.245333	0.149278	252.697895	95.302105	5.538928	0.281338	116
BTJ68_00244-T1	BTJ68_14947-T1	3572	0.012382	0.576270	0.021487	1303.952999	343.047001	2.846099	0.389496	552
BTJ68_00146-T1	BTJ68_05012-T1	1222	0.017744	0.600807	0.029534	456.265369	98.734631	1.028820	0.364413	185
BTJ68_00064-T1	BTJ68_01336-T1	1956	0.017696	0.282391	0.062664	686.438139	264.561861	3.679967	0.273996	374
BTJ68_00061-T1	BTJ68_01339-T1	1556	0.010306	0.144942	0.071106	489.317721	212.682279	9.067424	0.153289	234
BTJ68_11128-T1	BTJ68_11634-T1	935	0.000000	0.471501	0.000010	365.705330	51.294670	0.806516	0.173996	139
BTJ68_10522-T1	BTJ68_13250-T1	3774	0.021630	0.271186	0.079762	1243.101306	484.898694	2.620381	0.274977	593
BTJ68_03052-T1	BTJ68_07426-T1	12983	0.006647	0.419473	0.015847	4659.062592	1109.937408	1.463165	0.258221	1923
BTJ68_10521-T1	BTJ68_13249-T1	4487	0.072580	0.370771	0.195755	1991.232733	744.767267	2.605034	0.461252	1354
BTJ68_00190-T1	BTJ68_05057-T1	4219	0.032839	0.320798	0.102366	1418.551548	570.448452	3.728366	0.346278	663
BTJ68_01406-T1	BTJ68_06684-T1	1671	0.043379	0.352141	0.123188	654.048691	200.951309	4.570658	0.347844	291
BTJ68_02659-T1	BTJ68_05735-T1	5836	0.046328	0.322652	0.143585	2041.805184	886.194816	4.334210	0.389883	980
BTJ68_02661-T1	BTJ68_05733-T1	1796	0.048127	0.500539	0.096151	698.077139	189.922861	2.428577	0.434664	321
BTJ68_07822-T1	BTJ68_12636-T1	2575	0.039185	0.448572	0.087355	1192.454960	400.545040	1.880550	0.426364	868
BTJ68_07825-T1	BTJ68_12633-T1	7980	0.027248	0.309062	0.088164	2800.093363	1165.906637	3.910983	0.330283	1431
BTJ68_02647-T1	BTJ68_05747-T1	4228	0.048355	0.278751	0.173469	1528.890005	664.109995	3.242394	0.354378	906
BTJ68_00322-T1	BTJ68_14098-T1	5627	0.028772	0.228483	0.125924	2068.649066	871.350934	4.011386	0.263885	1147
BTJ68_00869-T1	BTJ68_01095-T1	1176	0.001922	0.241474	0.007958	521.047229	78.952771	3.694272	0.100331	258
BTJ68_00282-T1	BTJ68_04017-T1	3279	0.008689	0.273930	0.031721	1157.552407	294.447593	1.516341	0.187431	488
BTJ68_09862-T1	BTJ68_13907-T1	894	0.048097	0.778725	0.061764	290.800981	114.199019	6.560620	0.762343	135
BTJ68_03734-T1	BTJ68_08673-T1	2585	0.013920	0.211579	0.065789	870.775197	365.224803	4.397007	0.216977	412
BTJ68_05796-T1	BTJ68_07868-T1	5613	0.011748	0.312713	0.037568	1930.775764	658.224236	3.768797	0.264795	866
BTJ68_05795-T1	BTJ68_07867-T1	1963	0.028766	0.286580	0.100376	673.461618	238.538382	3.400427	0.288595	304
BTJ68_05794-T1	BTJ68_07866-T1	7246	0.021105	0.287517	0.073404	2499.901093	929.098907	2.478300	0.279871	1261
BTJ68_03632-T1	BTJ68_05584-T1	4569	0.014786	0.498265	0.029675	1571.267617	519.732383	2.429088	0.404874	697
BTJ68_01660-T1	BTJ68_10491-T1	2690	0.021445	0.395900	0.054168	993.694725	329.305275	2.052803	0.343950	488
BTJ68_04924-T1	BTJ68_10537-T1	4865	0.013667	0.409594	0.033368	1698.634030	554.365970	2.224849	0.333264	751
BTJ68_11309-T1	BTJ68_11986-T1	806	0.186065	0.934986	0.199003	393.234629	149.765371	3.007633	1.177878	235
BTJ68_01706-T1	BTJ68_01967-T1	2144	0.008509	0.276874	0.030731	709.690657	244.309343	4.216911	0.231703	318
BTJ68_01690-T1	BTJ68_10469-T1	5403	0.025162	0.250658	0.100385	1746.107922	716.892078	3.908526	0.272389	845
BTJ68_14935-T1	BTJ68_15204-T1	954	0.129204	0.712768	0.181271	536.836272	174.163728	1.628916	0.816456	367
BTJ68_01685-T1	BTJ68_15583-T1	1432	0.046964	0.622065	0.075497	666.912823	146.087177	1.531094	0.450910	379
BTJ68_01684-T1	BTJ68_15582-T1	1056	0.063594	0.336585	0.188939	423.874629	140.125371	1.031847	0.394255	194
BTJ68_03262-T1	BTJ68_04856-T1	3773	0.014594	0.237312	0.061496	1246.739841	448.260159	4.141191	0.220481	565
BTJ68_03204-T1	BTJ68_12045-T1	905	0.026351	0.343211	0.076778	347.679130	96.320870	2.024711	0.285271	160
BTJ68_02930-T1	BTJ68_06366-T1	1274	0.015714	0.463984	0.033868	482.335136	171.664864	2.119788	0.400133	275
BTJ68_04896-T1	BTJ68_08703-T1	1857	0.016089	0.378480	0.042510	880.143664	322.856336	4.007518	0.340039	719
BTJ68_04931-T1	BTJ68_10544-T1	632	0.075345	0.683977	0.110157	404.713871	81.286129	1.591467	0.531425	321
BTJ68_01639-T1	BTJ68_10556-T1	2670	0.092100	0.369904	0.248982	995.284667	393.715333	3.520962	0.512532	463
BTJ68_01637-T1	BTJ68_10554-T1	3594	0.052322	0.178583	0.292985	1262.931318	525.068682	4.920207	0.268201	603
BTJ68_05798-T1	BTJ68_07870-T1	3769	0.006655	0.276077	0.024106	1282.904978	394.095022	1.810604	0.209908	559
BTJ68_05797-T1	BTJ68_07869-T1	2571	0.025827	0.271355	0.095179	867.143407	347.856593	3.209332	0.288367	408
BTJ68_00338-T1	BTJ68_11456-T1	2066	0.010661	0.190658	0.055915	661.616896	256.383104	3.656119	0.182794	306
BTJ68_12048-T1	BTJ68_15149-T1	11810	0.034749	0.290144	0.119765	4207.719625	1585.280375	3.114722	0.313917	1946
BTJ68_00350-T1	BTJ68_11444-T1	2592	0.013053	0.255782	0.051033	850.327908	382.672092	4.735565	0.265159	411
BTJ68_12121-T1	BTJ68_13093-T1	1004	0.175834	0.579136	0.303614	586.535426	229.464574	1.701520	0.867735	391
BTJ68_09225-T1	BTJ68_10072-T1	2476	0.042639	0.283666	0.150313	883.400571	370.599429	5.001835	0.341611	493
BTJ68_00351-T1	BTJ68_11443-T1	8241	0.054327	0.219702	0.247275	2818.816886	1276.183114	3.747473	0.317595	1393
BTJ68_00271-T1	BTJ68_04005-T1	6838	0.031432	0.206804	0.151989	2247.051399	1004.948601	4.646931	0.256879	1084
BTJ68_12123-T1	BTJ68_13095-T1	6902	0.010149	0.281336	0.036074	2298.911434	902.088566	3.066469	0.259720	1160
BTJ68_06653-T1	BTJ68_10567-T1	660	0.012886	0.307711	0.041878	234.811310	74.188690	3.224625	0.251015	103
BTJ68_05782-T1	BTJ68_07855-T1	1182	0.046640	0.302906	0.153975	416.512021	177.487979	1.821218	0.369638	198
BTJ68_06311-T1	BTJ68_14224-T1	3257	0.033359	0.358310	0.093101	1118.834655	456.165345	3.416565	0.382423	527
BTJ68_07901-T1	BTJ68_14609-T1	2534	0.006089	0.300658	0.020253	824.722656	330.277344	3.024844	0.270968	387
BTJ68_02859-T1	BTJ68_07891-T1	2448	0.022900	0.350517	0.065332	880.535118	325.464882	3.838506	0.333944	463
BTJ68_03628-T1	BTJ68_12520-T1	3843	0.018578	0.371582	0.049996	1635.237619	452.762381	1.885424	0.285370	993
BTJ68_01398-T1	BTJ68_06674-T1	1873	0.015486	0.181823	0.085172	587.728218	198.271782	3.021661	0.172336	262
BTJ68_06631-T1	BTJ68_10882-T1	2563	0.045820	0.230824	0.198507	901.901647	388.098353	3.831667	0.304437	431
BTJ68_06592-T1	BTJ68_12838-T1	5367	0.023349	0.315812	0.073933	1849.169749	673.830251	2.434680	0.304376	841
BTJ68_04954-T1	BTJ68_11390-T1	3433	0.031399	0.316522	0.099199	1203.591604	431.408396	2.317903	0.319893	548
BTJ68_01138-T1	BTJ68_02871-T1	3238	0.096560	0.466047	0.207189	1240.745934	529.254066	4.456228	0.621125	592
BTJ68_13358-T1	BTJ68_15426-T1	2306	0.050867	0.404014	0.125903	899.021507	258.978493	3.176505	0.389537	402
